"species" "image_url" "alt_url"
"Limnichthys fasciatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/307001866/original.jpg" "images/placeholders/fishes.webp"
"Limnichthys nitidus" "http://www.boldsystems.org/pics/DSLAG/Limnichthys_nitidus_232.3_#4+1316814076.JPG" "images/placeholders/fishes.webp"
"Limnodriloides rubicundus" "" "images/placeholders/worms.webp"
"Limnodrilus hoffmeisteri" "https://inaturalist-open-data.s3.amazonaws.com/photos/154986591/original.jpeg" "images/placeholders/worms.webp"
"Limosa lapponica" "https://inaturalist-open-data.s3.amazonaws.com/photos/343826547/original.jpg" "images/placeholders/general.webp"
"Limulus polyphemus" "https://inaturalist-open-data.s3.amazonaws.com/photos/343907488/original.jpg" "images/placeholders/crustaceans.webp"
"Linckia guildingi" "https://inaturalist-open-data.s3.amazonaws.com/photos/344377757/original.jpg" "images/placeholders/urchins.webp"
"Linckia laevigata" "https://inaturalist-open-data.s3.amazonaws.com/photos/344040938/original.jpeg" "images/placeholders/urchins.webp"
"Lindbergichthys nudifrons" "http://isis.cmima.csic.es/aforo-result/WP-TIF/lepnud75.tif" "images/placeholders/fishes.webp"
"Liobagrus somjinensis" "https://inaturalist-open-data.s3.amazonaws.com/photos/19504027/original.jpeg" "images/placeholders/fishes.webp"
"Liocarcinus corrugatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/359011150/original.jpg" "images/placeholders/crustaceans.webp"
"Liocarcinus marmoreus" "https://inaturalist-open-data.s3.amazonaws.com/photos/364042756/original.jpeg" "images/placeholders/crustaceans.webp"
"Liocarpilodes armiger" "https://cdn.floridamuseum.ufl.edu/IZ/c6bdc438-b1f9-4e49-801e-c65aea3d39a0" "images/placeholders/crustaceans.webp"
"Liocarpilodes integerrimus" "https://cdn.floridamuseum.ufl.edu/IZ/ad3aec8b-f694-426d-8795-401c15f6f53b" "images/placeholders/crustaceans.webp"
"Liomera bella" "https://inaturalist-open-data.s3.amazonaws.com/photos/352727423/original.jpeg" "images/placeholders/crustaceans.webp"
"Liomera rugata" "https://inaturalist-open-data.s3.amazonaws.com/photos/352436680/original.jpeg" "images/placeholders/crustaceans.webp"
"Liparis liparis" "https://inaturalist-open-data.s3.amazonaws.com/photos/177810752/original.jpg" "images/placeholders/fishes.webp"
"Liparis tunicatus" "http://www.boldsystems.org/pics/FFCS/LTU16-3+1619289488.JPG" "images/placeholders/fishes.webp"
"Lipophrys pholis" "https://inaturalist-open-data.s3.amazonaws.com/photos/343866542/original.jpg" "images/placeholders/fishes.webp"
"Lipophrys trigloides" "https://inaturalist-open-data.s3.amazonaws.com/photos/345555493/original.jpeg" "images/placeholders/fishes.webp"
"Liriope tetraphylla" "https://inaturalist-open-data.s3.amazonaws.com/photos/335507402/original.jpeg" "images/placeholders/jelly.webp"
"Lissoclinum perforatum" "https://inaturalist-open-data.s3.amazonaws.com/photos/344477807/original.jpeg" "images/placeholders/general.webp"
"Lithacrosiphon cristatus" "https://cdn.floridamuseum.ufl.edu/IZ/310dd608-6919-48c5-a0fb-49ef5213fc71" "images/placeholders/worms.webp"
"Lithodesmioides polymorpha" "" "images/placeholders/algae.webp"
"Lithodesmium intricatum" "" "images/placeholders/algae.webp"
"Lithodesmium undulatum" "http://www.boldsystems.org/pics/DIPRO/111109_0062+1259250602.jpg" "images/placeholders/algae.webp"
"Lithognathus mormyrus" "https://inaturalist-open-data.s3.amazonaws.com/photos/344653821/original.jpeg" "images/placeholders/fishes.webp"
"Lithophyllum corallinae" "https://inaturalist-open-data.s3.amazonaws.com/photos/76296808/original.jpeg" "images/placeholders/algae.webp"
"Lithophyllum kaiseri" "http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/46/77/10/01467710.jpg" "images/placeholders/algae.webp"
"Lithophyllum okamurae" "https://quod.lib.umich.edu/cgi/i/image/api/image/herb00ic:737724:MICH-A-737724/full/res:0/0/native.jpg" "images/placeholders/algae.webp"
"Lithophyllum stictiforme" "https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14557553&type=jpeg" "images/placeholders/algae.webp"
"Lithophyllum trincomaliense" "" "images/placeholders/algae.webp"
"Lithophyllum validum" "https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15422294&type=jpeg" "images/placeholders/algae.webp"
"Lithoplocamia lithistoides" "https://data.nhm.ac.uk/media/28db0781-1803-4d25-9393-ee2073173d08" "images/placeholders/general.webp"
"Lithopoma americanum" "https://inaturalist-open-data.s3.amazonaws.com/photos/345293994/original.jpeg" "images/placeholders/molluscs.webp"
"Litiopa melanostoma" "https://inaturalist-open-data.s3.amazonaws.com/photos/259531171/original.jpg" "images/placeholders/molluscs.webp"
"Littoraria angulifera" "https://inaturalist-open-data.s3.amazonaws.com/photos/343899015/original.jpg" "images/placeholders/molluscs.webp"
"Littoraria subvittata" "https://data.nhm.ac.uk/media/e3574f71-6b87-4d64-ada9-436bec7809ad" "images/placeholders/molluscs.webp"
"Littoraria varia" "https://inaturalist-open-data.s3.amazonaws.com/photos/117398658/original.jpeg" "images/placeholders/molluscs.webp"
"Littorina littorea" "https://inaturalist-open-data.s3.amazonaws.com/photos/343878436/original.jpeg" "images/placeholders/molluscs.webp"
"Littorina saxatilis" "https://inaturalist-open-data.s3.amazonaws.com/photos/346852661/original.jpeg" "images/placeholders/molluscs.webp"
"Lobianchia gemellarii" "https://medialib.naturalis.nl/file/id/RMNH.PISC.35767_01/format/large" "images/placeholders/fishes.webp"
"Lobodon carcinophaga" "https://inaturalist-open-data.s3.amazonaws.com/photos/343894013/original.jpeg" "images/placeholders/mammals.webp"
"Lobophora littlerorum" "" "images/placeholders/algae.webp"
"Lobophora obscura" "" "images/placeholders/algae.webp"
"Lobophora rickeri" "" "images/placeholders/algae.webp"
"Lobophora rosacea" "" "images/placeholders/algae.webp"
"Lobophora sonderi" "" "images/placeholders/algae.webp"
"Lobophora variegata" "" "images/placeholders/algae.webp"
"Lobophytum crassum" "https://inaturalist-open-data.s3.amazonaws.com/photos/199654727/original.jpeg" "images/placeholders/jelly.webp"
"Lobotes pacificus" "https://inaturalist-open-data.s3.amazonaws.com/photos/303893040/original.jpeg" "images/placeholders/fishes.webp"
"Lobotes surinamensis" "https://inaturalist-open-data.s3.amazonaws.com/photos/344771940/original.jpeg" "images/placeholders/fishes.webp"
"Loimia bermudensis" "" "images/placeholders/worms.webp"
"Loimia medusa" "http://n2t.net/ark:/65665/m3239f7801-4e1c-489a-9094-673e6f19f497" "images/placeholders/worms.webp"
"Loimia minuta" "" "images/placeholders/worms.webp"
"Loligo reynaudii" "https://inaturalist-open-data.s3.amazonaws.com/photos/180257736/original.jpeg" "images/placeholders/molluscs.webp"
"Longpotamon acutum" "" "images/placeholders/crustaceans.webp"
"Longpotamon cladopodum" "" "images/placeholders/crustaceans.webp"
"Longpotamon shensiense" "http://mediaphoto.mnhn.fr/media/1510322415377Yhlriz9GiNyA0rnZ" "images/placeholders/crustaceans.webp"
"Lophocladia trichoclados" "http://www.boldsystems.org/pics/ALSEU/EUX37.20+1467224440.jpg" "images/placeholders/algae.webp"
"Lophocochlias minutissimus" "http://n2t.net/ark:/65665/m35b4debfc-1bf0-45c8-a3fb-169432efa174" "images/placeholders/molluscs.webp"
"Lophogobius cyprinoides" "https://inaturalist-open-data.s3.amazonaws.com/photos/344114707/original.jpeg" "images/placeholders/fishes.webp"
"Lophonectes gallus" "http://www.boldsystems.org/pics/FIMOS/236_MAI_712020_1_8wks_laterala+1646753208.jpg" "images/placeholders/fishes.webp"
"Lophonetta specularioides" "https://inaturalist-open-data.s3.amazonaws.com/photos/345121043/original.jpeg" "images/placeholders/general.webp"
"Lophosiphonia obscura" "https://quod.lib.umich.edu/cgi/i/image/api/image/herb00ic:662191:MICH-A-662191/full/res:0/0/native.jpg" "images/placeholders/algae.webp"
"Lophosiphonia reptabunda" "https://quod.lib.umich.edu/cgi/i/image/api/image/herb00ic:662195:MICH-A-662195/full/res:0/0/native.jpg" "images/placeholders/algae.webp"
"Lophozozymus pulchellus" "https://inaturalist-open-data.s3.amazonaws.com/photos/224168308/original.jpg" "images/placeholders/crustaceans.webp"
"Lotella phycis" "https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=35500e2b-26d5-458d-9081-352b91748afb" "images/placeholders/fishes.webp"
"Lottia subrotundata" "https://invertebase.org/imglib/invertebase/SDNHM_MarineInvertebrates/00044/44194.jpg" "images/placeholders/molluscs.webp"
"Lovenia cordiformis" "https://inaturalist-open-data.s3.amazonaws.com/photos/346755256/original.jpg" "images/placeholders/urchins.webp"
"Lovenia elongata" "https://inaturalist-open-data.s3.amazonaws.com/photos/365640415/original.jpeg" "images/placeholders/urchins.webp"
"Lucania goodei" "https://inaturalist-open-data.s3.amazonaws.com/photos/344103380/original.jpeg" "images/placeholders/fishes.webp"
"Lucania parva" "https://inaturalist-open-data.s3.amazonaws.com/photos/344988444/original.jpg" "images/placeholders/fishes.webp"
"Lucapina suffusa" "https://inaturalist-open-data.s3.amazonaws.com/photos/30277500/original.jpeg" "images/placeholders/molluscs.webp"
"Lucicutia flavicornis" "https://data.nhm.ac.uk/media/3c737947-8c08-4585-b497-72efcafbe9eb" "images/placeholders/crustaceans.webp"
"Lucifer typus" "https://medialib.naturalis.nl/file/id/RMNH.CRUS.D.13377_1/format/large" "images/placeholders/crustaceans.webp"
"Luidia maculata" "https://inaturalist-open-data.s3.amazonaws.com/photos/345964144/original.jpeg" "images/placeholders/urchins.webp"
"Luidia magnifica" "https://inaturalist-open-data.s3.amazonaws.com/photos/253511442/original.jpeg" "images/placeholders/urchins.webp"
"Luidia quinaria" "https://inaturalist-open-data.s3.amazonaws.com/photos/111702127/original.jpg" "images/placeholders/urchins.webp"
"Lumbricillus antarcticus" "https://data.nhm.ac.uk/media/217cfbab-5f5c-411d-9b1f-1f7c3f98e347" "images/placeholders/worms.webp"
"Lumbrineris perkinsi" "https://inaturalist-open-data.s3.amazonaws.com/photos/355849908/original.jpeg" "images/placeholders/worms.webp"
"Luniella pubescens" "https://cdn.floridamuseum.ufl.edu/IZ/ac30eea4-b09f-401f-bede-cc2c4af003d8" "images/placeholders/crustaceans.webp"
"Luniella pugil" "https://inaturalist-open-data.s3.amazonaws.com/photos/382444039/original.jpg" "images/placeholders/crustaceans.webp"
"Luniella spinipes" "https://inaturalist-open-data.s3.amazonaws.com/photos/314552807/original.jpeg" "images/placeholders/crustaceans.webp"
"Luria isabella" "https://inaturalist-open-data.s3.amazonaws.com/photos/344372840/original.jpg" "images/placeholders/molluscs.webp"
"Lutjanus analis" "https://inaturalist-open-data.s3.amazonaws.com/photos/344190097/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus apodus" "https://inaturalist-open-data.s3.amazonaws.com/photos/343990693/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus aratus" "https://inaturalist-open-data.s3.amazonaws.com/photos/347649163/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus argentimaculatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/343843065/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus argentiventris" "https://inaturalist-open-data.s3.amazonaws.com/photos/344694763/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus bohar" "images/gallery/lutjanus_bohar.webp" "images/placeholders/fishes.webp"
"Lutjanus campechanus" "https://inaturalist-open-data.s3.amazonaws.com/photos/351966606/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus carponotatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/345791829/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus colorado" "https://inaturalist-open-data.s3.amazonaws.com/photos/349300538/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus decussatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/346641987/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus ehrenbergii" "https://inaturalist-open-data.s3.amazonaws.com/photos/351170751/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus fulviflamma" "https://inaturalist-open-data.s3.amazonaws.com/photos/344417552/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus fulvus" "images/gallery/lutjanus_fulvus.webp" "images/placeholders/fishes.webp"
"Lutjanus gibbus" "images/gallery/lutjanus_gibbus.webp" "images/placeholders/fishes.webp"
"Lutjanus griseus" "https://inaturalist-open-data.s3.amazonaws.com/photos/344160153/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus guttatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/347839343/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus jocu" "https://inaturalist-open-data.s3.amazonaws.com/photos/344160052/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus johnii" "https://inaturalist-open-data.s3.amazonaws.com/photos/344771621/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus kasmira" "images/gallery/lutjanus_kasmira.webp" "images/placeholders/fishes.webp"
"Lutjanus mahogoni" "https://inaturalist-open-data.s3.amazonaws.com/photos/344365709/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus monostigma" "https://inaturalist-open-data.s3.amazonaws.com/photos/344010013/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus novemfasciatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/343915760/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus peru" "https://inaturalist-open-data.s3.amazonaws.com/photos/393877288/original.jpeg" "images/placeholders/fishes.webp"
"Lutjanus quinquelineatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/346779056/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus rivulatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/347090269/original.png" "images/placeholders/fishes.webp"
"Lutjanus russellii" "https://inaturalist-open-data.s3.amazonaws.com/photos/345164094/original.jpg" "images/placeholders/fishes.webp"
"Lutjanus synagris" "https://inaturalist-open-data.s3.amazonaws.com/photos/343902785/original.jpg" "images/placeholders/fishes.webp"
"Luvarus imperialis" "https://inaturalist-open-data.s3.amazonaws.com/photos/354454881/original.jpg" "images/placeholders/fishes.webp"
"Luzonichthys waitei" "https://inaturalist-open-data.s3.amazonaws.com/photos/353316070/original.jpg" "images/placeholders/fishes.webp"
"Lybia tessellata" "https://inaturalist-open-data.s3.amazonaws.com/photos/345745542/original.jpg" "images/placeholders/crustaceans.webp"
"Lycodes adolfi" "https://inaturalist-open-data.s3.amazonaws.com/photos/334185740/original.jpg" "images/placeholders/fishes.webp"
"Lygdamis muratus" "https://data.nhm.ac.uk/media/c91b8022-c4e1-4641-8020-95e66ea45d55" "images/placeholders/worms.webp"
"Lyncina carneola" "https://inaturalist-open-data.s3.amazonaws.com/photos/345586607/original.jpg" "images/placeholders/molluscs.webp"
"Lyncina vitellus" "https://inaturalist-open-data.s3.amazonaws.com/photos/344035045/original.jpg" "images/placeholders/molluscs.webp"
"Lysidice natalensis" "https://data.nhm.ac.uk/media/085d0329-8945-4064-be61-e7ee2d52f44f" "images/placeholders/worms.webp"
"Lysidice unicornis" "https://inaturalist-open-data.s3.amazonaws.com/photos/358796316/original.jpeg" "images/placeholders/worms.webp"
"Lysmata hochi" "https://inaturalist-open-data.s3.amazonaws.com/photos/88576641/original.jpeg" "images/placeholders/crustaceans.webp"
"Lysmata ternatensis" "https://inaturalist-open-data.s3.amazonaws.com/photos/300528731/original.jpeg" "images/placeholders/crustaceans.webp"
"Lytechinus variegatus" "https://inaturalist-open-data.s3.amazonaws.com/photos/344367869/original.jpeg" "images/placeholders/urchins.webp"
"Lytechinus williamsi" "https://inaturalist-open-data.s3.amazonaws.com/photos/360465707/original.jpg" "images/placeholders/urchins.webp"
"Lythrypnus dalli" "https://inaturalist-open-data.s3.amazonaws.com/photos/346626578/original.jpeg" "images/placeholders/fishes.webp"
"Lythrypnus nesiotes" "http://www.boldsystems.org/pics/LIDMA/d11718l109+1314119046.jpg" "images/placeholders/fishes.webp"
"Lythrypnus rhizophora" "https://inaturalist-open-data.s3.amazonaws.com/photos/268830588/original.jpeg" "images/placeholders/fishes.webp"
"Lytocarpia brevirostris" "https://inaturalist-open-data.s3.amazonaws.com/photos/208406435/original.jpeg" "images/placeholders/jelly.webp"
"Lytocarpia myriophyllum" "https://www.artsobservasjoner.no/MediaLibrary/2023/3/259e8d06-c252-429b-ab4a-d62757e22c3d_image.jpg" "images/placeholders/jelly.webp"
"Maccullochella macquariensis" "https://inaturalist-open-data.s3.amazonaws.com/photos/347104143/original.jpg" "images/placeholders/fishes.webp"
"Macolor macularis" "https://inaturalist-open-data.s3.amazonaws.com/photos/349077382/original.jpg" "images/placeholders/fishes.webp"
"Macolor niger" "https://inaturalist-open-data.s3.amazonaws.com/photos/345245004/original.jpg" "images/placeholders/fishes.webp"
"Macoma balthica" "https://inaturalist-open-data.s3.amazonaws.com/photos/344338399/original.jpeg" "images/placeholders/molluscs.webp"
"Macrobiotus ripperi" "" "images/placeholders/general.webp"
"Macrobrachium villosimanus" "https://medialib.naturalis.nl/file/id/RMNH.CRUS.D.7684/format/large" "images/placeholders/crustaceans.webp"
